"","NETWORK","DEMO","LAST_UPDATE","LATEST_BASE_DATA","FORECAST_DATA","TIME_ID","BROADCAST_YEAR","CABLE_QTR","QTRYEAR","HH_NT_DAYPART","STREAM","ACTUAL","PREDICT_LS","LAST_ACTUAL","BROADCAST_WEEK","BROADCAST_DATE","L_DUR"
"1","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"3Q","2012-3Q","Access","L_Imps",105390.233333333,105390.243333333,2020-03-31,2012-09-03,2012-09-03,900
"2","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"3Q","2012-3Q","Access","L_Imps",111958.633333333,111958.643333334,2020-03-31,2012-09-10,2012-09-10,900
"3","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"3Q","2012-3Q","Access","L_Imps",100961.366666667,100961.376666666,2020-03-31,2012-09-17,2012-09-17,900
"4","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"3Q","2012-3Q","Access","L_Imps",81592.4666666667,81592.476666667,2020-03-31,2012-09-24,2012-09-24,900
"5","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"4Q","2012-4Q","Access","L_Imps",98849.3333333333,98849.3433333338,2020-03-31,2012-10-01,2012-10-01,900
"6","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"4Q","2012-4Q","Access","L_Imps",70725.4666666667,70725.4766666668,2020-03-31,2012-10-08,2012-10-08,900
"7","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"4Q","2012-4Q","Access","L_Imps",88417.0333333333,88417.0433333335,2020-03-31,2012-10-15,2012-10-15,900
"8","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"4Q","2012-4Q","Access","L_Imps",99334.2,99334.2100000001,2020-03-31,2012-10-22,2012-10-22,900
"9","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"4Q","2012-4Q","Access","L_Imps",88706.9,88706.9100000006,2020-03-31,2012-10-29,2012-10-29,900
"10","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"4Q","2012-4Q","Access","L_Imps",81954.1666666667,81954.1766666664,2020-03-31,2012-11-05,2012-11-05,900
"11","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"4Q","2012-4Q","Access","L_Imps",79571.5666666667,79571.5766666665,2020-03-31,2012-11-12,2012-11-12,900
"12","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"4Q","2012-4Q","Access","L_Imps",111413.5,111413.51,2020-03-31,2012-11-19,2012-11-19,900
"13","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"4Q","2012-4Q","Access","L_Imps",96033,96033.0100000001,2020-03-31,2012-11-26,2012-11-26,900
"14","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"4Q","2012-4Q","Access","L_Imps",61911.3,61911.31,2020-03-31,2012-12-03,2012-12-03,900
"15","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"4Q","2012-4Q","Access","L_Imps",77970.8333333333,77970.8433333336,2020-03-31,2012-12-10,2012-12-10,900
"16","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"4Q","2012-4Q","Access","L_Imps",67180.4,67180.4100000002,2020-03-31,2012-12-17,2012-12-17,900
"17","OXYG","A18-49",2020-06-19,NA,NA,"Week",2012,"4Q","2012-4Q","Access","L_Imps",82290.9,82290.9100000001,2020-03-31,2012-12-24,2012-12-24,900
"18","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"1Q","2013-1Q","Access","L_Imps",117509.666666667,117509.676666667,2020-03-31,2012-12-31,2012-12-31,900
"19","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"1Q","2013-1Q","Access","L_Imps",97868.6,97868.6099999999,2020-03-31,2013-01-07,2013-01-07,900
"20","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"1Q","2013-1Q","Access","L_Imps",71396.4333333333,71396.4433333333,2020-03-31,2013-01-14,2013-01-14,900
"21","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"1Q","2013-1Q","Access","L_Imps",101279.8,101279.81,2020-03-31,2013-01-21,2013-01-21,900
"22","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"1Q","2013-1Q","Access","L_Imps",86770.6333333333,86770.6433333338,2020-03-31,2013-01-28,2013-01-28,900
"23","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"1Q","2013-1Q","Access","L_Imps",77420.0666666667,77420.076666667,2020-03-31,2013-02-04,2013-02-04,900
"24","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"1Q","2013-1Q","Access","L_Imps",73645.4666666667,73645.4766666671,2020-03-31,2013-02-11,2013-02-11,900
"25","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"1Q","2013-1Q","Access","L_Imps",87678.8,87678.8100000007,2020-03-31,2013-02-18,2013-02-18,900
"26","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"1Q","2013-1Q","Access","L_Imps",84804.4,84804.4099999999,2020-03-31,2013-02-25,2013-02-25,900
"27","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"1Q","2013-1Q","Access","L_Imps",80913.9666666667,80913.9766666668,2020-03-31,2013-03-04,2013-03-04,900
"28","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"1Q","2013-1Q","Access","L_Imps",65929.0666666667,65929.0766666668,2020-03-31,2013-03-11,2013-03-11,900
"29","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"1Q","2013-1Q","Access","L_Imps",80860.7666666667,80860.776666667,2020-03-31,2013-03-18,2013-03-18,900
"30","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"1Q","2013-1Q","Access","L_Imps",63007.8,63007.8099999999,2020-03-31,2013-03-25,2013-03-25,900
"31","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"2Q","2013-2Q","Access","L_Imps",69341.0333333333,69341.043333333,2020-03-31,2013-04-01,2013-04-01,900
"32","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"2Q","2013-2Q","Access","L_Imps",99330.4333333333,99330.4433333339,2020-03-31,2013-04-08,2013-04-08,900
"33","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"2Q","2013-2Q","Access","L_Imps",66020.6666666667,66020.6766666665,2020-03-31,2013-04-15,2013-04-15,900
"34","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"2Q","2013-2Q","Access","L_Imps",70966.4666666667,70966.4766666664,2020-03-31,2013-04-22,2013-04-22,900
"35","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"2Q","2013-2Q","Access","L_Imps",91077.5666666667,91077.5766666671,2020-03-31,2013-04-29,2013-04-29,900
"36","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"2Q","2013-2Q","Access","L_Imps",59480.9333333333,59480.9433333334,2020-03-31,2013-05-06,2013-05-06,900
"37","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"2Q","2013-2Q","Access","L_Imps",70076.3666666667,70076.376666667,2020-03-31,2013-05-13,2013-05-13,900
"38","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"2Q","2013-2Q","Access","L_Imps",84278.9333333333,84278.943333333,2020-03-31,2013-05-20,2013-05-20,900
"39","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"2Q","2013-2Q","Access","L_Imps",102238.433333333,102238.443333334,2020-03-31,2013-05-27,2013-05-27,900
"40","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"2Q","2013-2Q","Access","L_Imps",87970.9,87970.9100000002,2020-03-31,2013-06-03,2013-06-03,900
"41","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"2Q","2013-2Q","Access","L_Imps",66455.0666666667,66455.0766666668,2020-03-31,2013-06-10,2013-06-10,900
"42","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"2Q","2013-2Q","Access","L_Imps",63736.2666666667,63736.2766666665,2020-03-31,2013-06-17,2013-06-17,900
"43","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"2Q","2013-2Q","Access","L_Imps",95496.9333333333,95496.9433333337,2020-03-31,2013-06-24,2013-06-24,900
"44","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"3Q","2013-3Q","Access","L_Imps",67203.9,67203.9100000001,2020-03-31,2013-07-01,2013-07-01,900
"45","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"3Q","2013-3Q","Access","L_Imps",89883.9,89883.91,2020-03-31,2013-07-08,2013-07-08,900
"46","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"3Q","2013-3Q","Access","L_Imps",72980.1,72980.1099999999,2020-03-31,2013-07-15,2013-07-15,900
"47","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"3Q","2013-3Q","Access","L_Imps",67934.8333333333,67934.8433333336,2020-03-31,2013-07-22,2013-07-22,900
"48","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"3Q","2013-3Q","Access","L_Imps",74251.2666666667,74251.2766666672,2020-03-31,2013-07-29,2013-07-29,900
"49","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"3Q","2013-3Q","Access","L_Imps",88154.8,88154.8100000004,2020-03-31,2013-08-05,2013-08-05,900
"50","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"3Q","2013-3Q","Access","L_Imps",91580.7,91580.7100000002,2020-03-31,2013-08-12,2013-08-12,900
"51","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"3Q","2013-3Q","Access","L_Imps",86873.5,86873.5100000001,2020-03-31,2013-08-19,2013-08-19,900
"52","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"3Q","2013-3Q","Access","L_Imps",110919.366666667,110919.376666667,2020-03-31,2013-08-26,2013-08-26,900
"53","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"3Q","2013-3Q","Access","L_Imps",72343.1,72343.1099999999,2020-03-31,2013-09-02,2013-09-02,900
"54","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"3Q","2013-3Q","Access","L_Imps",94616.2666666667,94616.2766666668,2020-03-31,2013-09-09,2013-09-09,900
"55","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"3Q","2013-3Q","Access","L_Imps",94351.4666666667,94351.4766666667,2020-03-31,2013-09-16,2013-09-16,900
"56","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"3Q","2013-3Q","Access","L_Imps",87799.9333333333,87799.9433333333,2020-03-31,2013-09-23,2013-09-23,900
"57","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"4Q","2013-4Q","Access","L_Imps",53073.4,70542.2593106432,2020-03-31,2013-09-30,2013-09-30,900
"58","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"4Q","2013-4Q","Access","L_Imps",89392.8666666667,73818.9321981369,2020-03-31,2013-10-07,2013-10-07,900
"59","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"4Q","2013-4Q","Access","L_Imps",70225.8333333333,72194.0783484813,2020-03-31,2013-10-14,2013-10-14,900
"60","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"4Q","2013-4Q","Access","L_Imps",46200.7666666667,69752.3319899113,2020-03-31,2013-10-21,2013-10-21,900
"61","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"4Q","2013-4Q","Access","L_Imps",65752.9,57875.5256972006,2020-03-31,2013-10-28,2013-10-28,900
"62","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"4Q","2013-4Q","Access","L_Imps",102160,67810.7388048439,2020-03-31,2013-11-04,2013-11-04,900
"63","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"4Q","2013-4Q","Access","L_Imps",79587.6,81388.4114945252,2020-03-31,2013-11-11,2013-11-11,900
"64","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"4Q","2013-4Q","Access","L_Imps",70822.1333333333,70466.9004454805,2020-03-31,2013-11-18,2013-11-18,900
"65","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"4Q","2013-4Q","Access","L_Imps",72742.7666666667,71255.2031305197,2020-03-31,2013-11-25,2013-11-25,900
"66","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"4Q","2013-4Q","Access","L_Imps",104137.3,83120.6022267001,2020-03-31,2013-12-02,2013-12-02,900
"67","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"4Q","2013-4Q","Access","L_Imps",97825.2666666667,80674.3359430179,2020-03-31,2013-12-09,2013-12-09,900
"68","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"4Q","2013-4Q","Access","L_Imps",66310.7,73714.1340298405,2020-03-31,2013-12-16,2013-12-16,900
"69","OXYG","A18-49",2020-06-19,NA,NA,"Week",2013,"4Q","2013-4Q","Access","L_Imps",123911.333333333,87522.0734037693,2020-03-31,2013-12-23,2013-12-23,900
"70","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"1Q","2014-1Q","Access","L_Imps",84971.7666666667,100540.984699143,2020-03-31,2013-12-30,2013-12-30,900
"71","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"1Q","2014-1Q","Access","L_Imps",82272.5666666667,78232.647313618,2020-03-31,2014-01-06,2014-01-06,900
"72","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"1Q","2014-1Q","Access","L_Imps",60378.6333333333,65716.6676265337,2020-03-31,2014-01-13,2014-01-13,900
"73","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"1Q","2014-1Q","Access","L_Imps",95978.2333333333,73922.4524207141,2020-03-31,2014-01-20,2014-01-20,900
"74","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"1Q","2014-1Q","Access","L_Imps",83914.6666666667,74132.3577977893,2020-03-31,2014-01-27,2014-01-27,900
"75","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"1Q","2014-1Q","Access","L_Imps",72942.0333333333,67203.2567152154,2020-03-31,2014-02-03,2014-02-03,900
"76","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"1Q","2014-1Q","Access","L_Imps",79155.0333333333,65117.7084599078,2020-03-31,2014-02-10,2014-02-10,900
"77","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"1Q","2014-1Q","Access","L_Imps",87368.8333333333,73460.4242982772,2020-03-31,2014-02-17,2014-02-17,900
"78","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"1Q","2014-1Q","Access","L_Imps",75251.2666666667,71145.1444958359,2020-03-31,2014-02-24,2014-02-24,900
"79","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"1Q","2014-1Q","Access","L_Imps",66858.7666666667,62469.2666307488,2020-03-31,2014-03-03,2014-03-03,900
"80","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"1Q","2014-1Q","Access","L_Imps",45333.3,67269.8292769984,2020-03-31,2014-03-10,2014-03-10,900
"81","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"1Q","2014-1Q","Access","L_Imps",69203.9333333333,68147.7047055224,2020-03-31,2014-03-17,2014-03-17,900
"82","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"1Q","2014-1Q","Access","L_Imps",47405.8666666667,58408.3516802876,2020-03-31,2014-03-24,2014-03-24,900
"83","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"2Q","2014-2Q","Access","L_Imps",53806.7,55331.4291358861,2020-03-31,2014-03-31,2014-03-31,900
"84","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"2Q","2014-2Q","Access","L_Imps",46657.9666666667,54575.0981803823,2020-03-31,2014-04-07,2014-04-07,900
"85","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"2Q","2014-2Q","Access","L_Imps",60637.4,54512.3038226714,2020-03-31,2014-04-14,2014-04-14,900
"86","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"2Q","2014-2Q","Access","L_Imps",61789.1666666667,52899.4954708407,2020-03-31,2014-04-21,2014-04-21,900
"87","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"2Q","2014-2Q","Access","L_Imps",57118.7333333333,58738.4046588696,2020-03-31,2014-04-28,2014-04-28,900
"88","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"2Q","2014-2Q","Access","L_Imps",55363.1666666667,60488.7818963841,2020-03-31,2014-05-05,2014-05-05,900
"89","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"2Q","2014-2Q","Access","L_Imps",50186.2,53692.9245818831,2020-03-31,2014-05-12,2014-05-12,900
"90","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"2Q","2014-2Q","Access","L_Imps",54748.4,55171.136512347,2020-03-31,2014-05-19,2014-05-19,900
"91","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"2Q","2014-2Q","Access","L_Imps",61519.1666666667,70568.4031485126,2020-03-31,2014-05-26,2014-05-26,900
"92","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"2Q","2014-2Q","Access","L_Imps",51204.3333333333,56154.7866698728,2020-03-31,2014-06-02,2014-06-02,900
"93","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"2Q","2014-2Q","Access","L_Imps",59857.7,54716.4762498268,2020-03-31,2014-06-09,2014-06-09,900
"94","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"2Q","2014-2Q","Access","L_Imps",56943.3333333333,61084.0334492646,2020-03-31,2014-06-16,2014-06-16,900
"95","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"2Q","2014-2Q","Access","L_Imps",74989.0666666667,58947.3167899857,2020-03-31,2014-06-23,2014-06-23,900
"96","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"3Q","2014-3Q","Access","L_Imps",60099.1333333333,54923.3321238007,2020-03-31,2014-06-30,2014-06-30,900
"97","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"3Q","2014-3Q","Access","L_Imps",47581,58618.4581858179,2020-03-31,2014-07-07,2014-07-07,900
"98","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"3Q","2014-3Q","Access","L_Imps",55010.6666666667,59105.4236134427,2020-03-31,2014-07-14,2014-07-14,900
"99","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"3Q","2014-3Q","Access","L_Imps",55682.3666666667,52449.3508239007,2020-03-31,2014-07-21,2014-07-21,900
"100","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"3Q","2014-3Q","Access","L_Imps",62561.6,53267.7682946984,2020-03-31,2014-07-28,2014-07-28,900
"101","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"3Q","2014-3Q","Access","L_Imps",58295.9333333333,56636.9874134725,2020-03-31,2014-08-04,2014-08-04,900
"102","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"3Q","2014-3Q","Access","L_Imps",64767.1333333333,52455.5141695205,2020-03-31,2014-08-11,2014-08-11,900
"103","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"3Q","2014-3Q","Access","L_Imps",39104.2666666667,51518.9756480483,2020-03-31,2014-08-18,2014-08-18,900
"104","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"3Q","2014-3Q","Access","L_Imps",41605.9,55092.4097588396,2020-03-31,2014-08-25,2014-08-25,900
"105","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"3Q","2014-3Q","Access","L_Imps",45975.9333333333,50482.1107368158,2020-03-31,2014-09-01,2014-09-01,900
"106","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"3Q","2014-3Q","Access","L_Imps",36183.9333333333,47338.8219599696,2020-03-31,2014-09-08,2014-09-08,900
"107","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"3Q","2014-3Q","Access","L_Imps",49463.8666666667,50443.1704440545,2020-03-31,2014-09-15,2014-09-15,900
"108","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"3Q","2014-3Q","Access","L_Imps",39226.8,47976.1616085594,2020-03-31,2014-09-22,2014-09-22,900
"109","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"4Q","2014-4Q","Access","L_Imps",48873.9,46403.2776232858,2020-03-31,2014-09-29,2014-09-29,900
"110","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"4Q","2014-4Q","Access","L_Imps",57281.1666666667,44947.125153241,2020-03-31,2014-10-06,2014-10-06,900
"111","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"4Q","2014-4Q","Access","L_Imps",68662.5,50488.5880913845,2020-03-31,2014-10-13,2014-10-13,900
"112","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"4Q","2014-4Q","Access","L_Imps",37711.3333333333,52716.7619251584,2020-03-31,2014-10-20,2014-10-20,900
"113","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"4Q","2014-4Q","Access","L_Imps",35800.0666666667,45607.4096146638,2020-03-31,2014-10-27,2014-10-27,900
"114","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"4Q","2014-4Q","Access","L_Imps",44038.1,46905.5351648594,2020-03-31,2014-11-03,2014-11-03,900
"115","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"4Q","2014-4Q","Access","L_Imps",56944.8333333333,52343.1394846941,2020-03-31,2014-11-10,2014-11-10,900
"116","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"4Q","2014-4Q","Access","L_Imps",41285.0333333333,51469.0264471453,2020-03-31,2014-11-17,2014-11-17,900
"117","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"4Q","2014-4Q","Access","L_Imps",55484,52245.3287059529,2020-03-31,2014-11-24,2014-11-24,900
"118","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"4Q","2014-4Q","Access","L_Imps",57921.0666666667,50327.6700729785,2020-03-31,2014-12-01,2014-12-01,900
"119","OXYG","A18-49",2020-06-19,NA,NA,"Week",2014,"4Q","2014-4Q","Access","L_Imps",54427.5333333333,56605.320980888,2020-03-31,2014-12-08,2014-12-08,900
